target_x,target_y,theta,motor_left,motor_right
3.8815174102783203,1.0558013916015625,0.28638148307800293,2,0
3.924957752227783,0.798492431640625,0.35492318868637085,2,2
3.88765811920166,0.7802039980888367,0.3597489893436432,2,2
3.8461227416992188,0.7814666628837585,0.3592936396598816,2,2
3.8051352500915527,0.7805027365684509,0.3594438433647156,2,0
3.829047203063965,0.5296449065208435,0.42787864804267883,2,2
3.790835380554199,0.5142161250114441,0.4321138858795166,2,2
3.7504677772521973,0.5098909735679626,0.4332597851753235,2,0
3.754326343536377,0.26563647389411926,0.5010939836502075,2,2
3.7212090492248535,0.20866118371486664,0.516947329044342,2,2
3.680386543273926,0.20646150410175323,0.5175491571426392,2,2
3.639333963394165,0.2060653418302536,0.517663836479187,2,2
3.598033905029297,0.20674669742584229,0.5174394845962524,2,2
3.5565733909606934,0.20881471037864685,0.5168045163154602,2,2
3.514913558959961,0.2119261920452118,0.5158429741859436,2,2
3.47322940826416,0.21500249207019806,0.5148254632949829,2,2
3.431680917739868,0.21728090941905975,0.5140178203582764,2,2
3.3902697563171387,0.21888919174671173,0.5134001970291138,2,2
3.3490846157073975,0.21858562529087067,0.5133730173110962,2,0
3.335965394973755,-0.0014135390520095825,0.5823289155960083,2,2
3.2951669692993164,-0.01789410412311554,0.5875266194343567,2,2
3.254075765609741,-0.020807772874832153,0.5883609652519226,2,2
3.2130746841430664,-0.024345949292182922,0.5894769430160522,2,2
3.1721932888031006,-0.027216315269470215,0.5904133319854736,2,2
3.131197452545166,-0.02879391610622406,0.5909163951873779,2,2
3.0900919437408447,-0.028561115264892578,0.590808093547821,2,2
3.0488674640655518,-0.027081340551376343,0.5902646780014038,2,2
3.007523775100708,-0.024648576974868774,0.5893590450286865,2,2
2.9660956859588623,-0.0220615416765213,0.5883519053459167,2,2
2.92470645904541,-0.019853785634040833,0.5874426364898682,2,2
2.883359432220459,-0.018063321709632874,0.5866413116455078,2,2
2.8421149253845215,-0.017486855387687683,0.5862780809402466,2,2
2.8010120391845703,-0.018259108066558838,0.5863937735557556,2,2
2.759885311126709,-0.020106911659240723,0.586986780166626,2,2
2.718869209289551,-0.022790729999542236,0.5879167318344116,2,2
2.6779637336730957,-0.02562543749809265,0.5889998078346252,2,2
2.6370034217834473,-0.027316614985466003,0.5896554589271545,2,2
2.5959091186523438,-0.028100579977035522,0.5899357795715332,2,2
2.554703712463379,-0.02741408348083496,0.5896563529968262,2,2
2.513469934463501,-0.02550908923149109,0.5888351798057556,2,2
2.472033977508545,-0.02337971329689026,0.5878726840019226,2,2
2.4305968284606934,-0.021328270435333252,0.5868433117866516,2,2
2.3891897201538086,-0.019632861018180847,0.585935652256012,2,2
2.3478920459747314,-0.018825501203536987,0.5853851437568665,2,2
2.306723117828369,-0.019120365381240845,0.5853140950202942,2,2
2.2656307220458984,-0.02028237283229828,0.585662305355072,2,2
2.224491596221924,-0.02228906750679016,0.5864819288253784,2,2
2.1834867000579834,-0.024294152855873108,0.5873614549636841,2,2
2.1426007747650146,-0.02622295916080475,0.5883321762084961,2,2
2.101590394973755,-0.02745649218559265,0.5889229774475098,2,2
2.0604913234710693,-0.027331441640853882,0.5888569355010986,2,2
2.019227981567383,-0.026806235313415527,0.5885238647460938,2,2
1.9778597354888916,-0.02526867389678955,0.5876303911209106,2,2
1.9364148378372192,-0.02382354438304901,0.5867025852203369,2,2
1.8949952125549316,-0.022277966141700745,0.5856116414070129,2,2
1.8536410331726074,-0.02134661376476288,0.5848011374473572,2,2
1.8123648166656494,-0.021116286516189575,0.5843985080718994,2,2
1.7712655067443848,-0.021784991025924683,0.5845345258712769,2,2
1.730088233947754,-0.02288435399532318,0.5850141644477844,2,2
1.6890588998794556,-0.024714291095733643,0.5860397219657898,2,2
1.6481432914733887,-0.02628585696220398,0.5869879126548767,2,2
1.6072273254394531,-0.027546480298042297,0.5878022313117981,2,2
1.5661706924438477,-0.028153270483016968,0.5881568193435669,2,2
1.5250060558319092,-0.028046518564224243,0.5880523920059204,2,2
1.483705997467041,-0.027129605412483215,0.5873615741729736,2,2
1.442331075668335,-0.026179686188697815,0.5865254402160645,2,2
1.4009177684783936,-0.025068849325180054,0.5854668617248535,2,2
1.3594913482666016,-0.024333074688911438,0.5845556259155273,2,2
1.3182072639465332,-0.02402055263519287,0.5839163661003113,2,2
1.2769919633865356,-0.024327054619789124,0.5837737321853638,2,2
1.2358746528625488,-0.025092095136642456,0.5840743184089661,2,2
1.194716215133667,-0.026200473308563232,0.5848519206047058,2,2
1.1537644863128662,-0.027437075972557068,0.585877537727356,2,2
1.1128792762756348,-0.02837193012237549,0.586808443069458,2,2
1.0718777179718018,-0.0290469229221344,0.5874502658843994,2,2
1.0308152437210083,-0.029156744480133057,0.5874759554862976,2,2
0.9895870685577393,-0.028826475143432617,0.5870634913444519,2,2
0.9482474327087402,-0.02840214967727661,0.5863906145095825,2,2
0.9068248271942139,-0.02775132656097412,0.5853615999221802,2,2
0.8653719425201416,-0.02730517089366913,0.5843765735626221,2,2
0.8239860534667969,-0.027200475335121155,0.5837186574935913,2,2
0.782705545425415,-0.027408435940742493,0.5833774209022522,2,2
0.7415115833282471,-0.02791447937488556,0.5833665728569031,2,2
0.7003644704818726,-0.028535589575767517,0.583852231502533,2,2
0.6592284440994263,-0.029243335127830505,0.5847780704498291,2,2
0.6183034181594849,-0.029902398586273193,0.5857587456703186,2,2
0.5774180889129639,-0.03027990460395813,0.586502194404602,2,2
0.5363925695419312,-0.03040754795074463,0.5868262052536011,2,2
0.49523282051086426,-0.030442282557487488,0.586808443069458,2,2
0.4539823532104492,-0.030287444591522217,0.586376428604126,2,2
0.412570595741272,-0.030123546719551086,0.5854878425598145,2,2
0.3711581230163574,-0.030036360025405884,0.5843413472175598,2,2
0.32974445819854736,-0.030184566974639893,0.583479642868042,2,2
